timestamp,hostname,aws region,event type,origin ids,origin type,user id,organization id,retention days,storage location,msp organization id,session id,session type,vpn profile,public ip,assigned ip,connected at,disconnection reason,os version,anyconnect version,asa syslog id,device id,machine id,public ipv6,assigned ipv6,security group tag,dap record name,dap connection type,failed reasons,log message,asa syslog severity,asa syslog class,asa syslog description
"2025-07-31 11:10:08","us-vpn-gw-2","eu-west-1","CONNECTED","[1260150799]","7","heidi","8236318","365","us","","5633","IKEv2","CiscoSecureAccessVPN","96.132.206.131","192.168.124.12","","","Ubuntu 22.04","5.0.05040","ASA-6-113039","DEVICE-L-2349","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-06 14:49:22","hq-vpn-gw-2","ap-northeast-1","CONNECTED","[1622863368]","7","rick","8236318","365","us","","5254","IKEv2","CiscoSecureAccessVPN","47.173.70.4","172.16.192.215","","","Ubuntu 22.04","5.0.05040","ASA-3-113015","DEVICE-L-5645","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-01 18:58:13","latam-vpn-gw-1","us-east-1","CONNECTED","[361495939]","7","eve","8236318","365","us","","4148","TLS","CiscoSecureAccessVPN","129.137.219.24","172.16.40.31","","","Ubuntu 24.04","5.1.0.91","ASA-6-113039","DEVICE-M-5326","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-18 12:12:48","us-vpn-gw-1","ap-northeast-1","DISCONNECTED","[710988976]","7","bob","8236318","365","us","","8835","IKEv2","CiscoSecureAccessVPN","108.13.196.30","192.168.126.202","2025-08-18T08:01:19Z","User Requested","Windows 10 22H2","5.1.2.42","ASA-6-113039","DEVICE-M-2575","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-17 10:42:12","us-vpn-gw-1","eu-central-1","DISCONNECTED","[399600845]","7","diana","8236318","365","us","","9581","TLS","CiscoSecureAccessVPN","73.221.246.50","10.10.159.165","2025-08-17T03:11:36Z","Re-authentication","Windows 11 23H2","4.10.06079","ASA-5-109201","DEVICE-L-2526","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-05 14:12:12","eu-vpn-gw-2","ap-northeast-1","FAILED","[983906888]","7","sybil","8236318","365","us","","5911","TLS","CiscoSecureAccessVPN","150.58.123.79","192.168.148.4","","","Android 14","5.0.03120","ASA-4-113019","DEVICE-L-5431","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-08-10 06:03:58","us-vpn-gw-2","us-west-2","FAILED","[1120214043]","7","wendy","8236318","365","us","","9329","IKEv2","CiscoSecureAccessVPN","23.213.177.170","172.16.99.151","","","Windows 11 23H2","4.10.06079","ASA-3-113015","DEVICE-M-8236","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-08-15 00:16:54","eu-vpn-gw-1","eu-west-1","DISCONNECTED","[870235150]","7","quinn","8236318","365","us","","8644","TLS","CiscoSecureAccessVPN","193.139.221.175","10.10.227.11","2025-08-14T18:47:03Z","Admin Logout","Ubuntu 24.04","4.10.06079","ASA-4-113019","DEVICE-L-6597","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-15 19:37:28","us-vpn-gw-2","us-west-2","FAILED","[1184586566]","7","charlie","8236318","365","us","","7530","TLS","CiscoSecureAccessVPN","128.161.155.46","10.10.21.123","","","iOS 17.5","5.1.2.42","ASA-5-109201","DEVICE-W-8217","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-08-13 14:58:21","latam-vpn-gw-1","sa-east-1","CONNECTED","[875779447]","7","ivan","8236318","365","us","","5723","IKEv2","CiscoSecureAccessVPN","22.84.127.30","192.168.72.117","","","Ubuntu 22.04","5.0.03120","ASA-4-113019","DEVICE-L-7672","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-09 09:25:19","us-vpn-gw-1","sa-east-1","CONNECTED","[1005751731]","7","gizem","8236318","365","us","","9004","IKEv2","CiscoSecureAccessVPN","40.85.94.151","10.10.87.231","","","Windows 11 23H2","5.0.05040","ASA-3-113015","DEVICE-W-8319","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-07-22 11:15:25","hq-vpn-gw-1","sa-east-1","DISCONNECTED","[929770378]","7","rick","8236318","365","us","","8425","IKEv2","CiscoSecureAccessVPN","76.170.210.129","192.168.134.55","2025-07-22T04:27:39Z","Network Error","Windows 10 22H2","5.1.2.42","ASA-4-113019","DEVICE-M-5303","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-17 11:17:39","hq-vpn-gw-2","us-east-1","DISCONNECTED","[1283751121]","7","zach","8236318","365","us","","8522","IKEv2","CiscoSecureAccessVPN","131.48.100.156","192.168.201.246","2025-08-17T07:00:14Z","User Requested","Windows 10 22H2","4.10.06079","ASA-4-113019","DEVICE-M-7244","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-26 15:11:43","hq-vpn-gw-2","sa-east-1","FAILED","[850152521]","7","trent","8236318","365","us","","4421","IKEv2","CiscoSecureAccessVPN","79.111.163.14","172.16.96.220","","","Mac OS X 13.6","4.10.06079","ASA-5-109201","DEVICE-L-9591","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-16 00:05:17","eu-vpn-gw-1","us-east-1","FAILED","[1135402322]","7","quinn","8236318","365","us","","3502","TLS","CiscoSecureAccessVPN","187.71.189.208","10.10.24.66","","","iOS 17.5","5.1.2.42","ASA-4-113019","DEVICE-W-2540","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-08-09 11:16:05","hq-vpn-gw-1","us-west-2","DISCONNECTED","[1880591201]","7","mehmet","8236318","365","us","","6707","IKEv2","CiscoSecureAccessVPN","40.177.79.231","192.168.3.101","2025-08-09T10:08:57Z","Idle Timeout","Mac OS X 13.6","5.0.05040","ASA-3-113015","DEVICE-M-6725","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-03 16:37:13","latam-vpn-gw-1","ap-northeast-1","DISCONNECTED","[1067383157]","7","berfin","8236318","365","us","","8452","IKEv2","CiscoSecureAccessVPN","140.186.190.47","172.16.76.50","2025-08-03T09:12:57Z","Admin Logout","Mac OS X 14.6.1","5.1.2.42","ASA-6-113039","DEVICE-W-3722","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-25 16:41:47","apac-vpn-gw-1","ap-southeast-1","CONNECTED","[1623576051]","7","victor","8236318","365","us","","2878","IKEv2","CiscoSecureAccessVPN","186.182.99.84","172.16.148.86","","","Windows 10 22H2","5.0.03120","ASA-4-113019","DEVICE-M-7453","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-20 15:35:59","hq-vpn-gw-1","us-east-1","FAILED","[1683733242]","7","ursula","8236318","365","us","","9915","IKEv2","CiscoSecureAccessVPN","190.245.231.122","192.168.78.19","","","Windows 10 22H2","5.0.03120","ASA-5-109201","DEVICE-W-3568","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-07-30 00:42:53","apac-vpn-gw-1","us-west-2","FAILED","[378857808]","7","sybil","8236318","365","us","","1092","TLS","CiscoSecureAccessVPN","105.83.144.34","192.168.224.182","","","Ubuntu 22.04","4.10.06079","ASA-3-113015","DEVICE-W-5408","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-08-16 15:48:16","apac-vpn-gw-1","us-east-1","CONNECTED","[1816574766]","7","victor","8236318","365","us","","7029","TLS","CiscoSecureAccessVPN","128.95.237.205","172.16.68.206","","","Windows 10 22H2","5.0.03120","ASA-5-109201","DEVICE-W-3956","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-30 02:56:50","latam-vpn-gw-1","eu-central-1","DISCONNECTED","[1885877766]","7","diana","8236318","365","us","","4054","TLS","CiscoSecureAccessVPN","65.230.183.210","192.168.76.189","2025-07-29T22:49:47Z","Idle Timeout","Android 14","5.1.0.91","ASA-3-113015","DEVICE-M-2689","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-08-04 13:40:10","us-vpn-gw-2","us-east-1","DISCONNECTED","[1101032759]","7","quinn","8236318","365","us","","9390","IKEv2","CiscoSecureAccessVPN","185.131.41.160","192.168.241.230","2025-08-04T08:19:37Z","Idle Timeout","Mac OS X 14.6.1","5.1.2.42","ASA-4-113019","DEVICE-L-6612","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-07 00:45:42","eu-vpn-gw-2","sa-east-1","CONNECTED","[771168180]","7","ursula","8236318","365","us","","8801","TLS","CiscoSecureAccessVPN","143.88.148.204","192.168.178.50","","","Mac OS X 14.6.1","5.1.0.91","ASA-4-113019","DEVICE-L-4883","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-30 07:31:19","apac-vpn-gw-1","ap-northeast-1","CONNECTED","[1422319183]","7","frank","8236318","365","us","","5146","TLS","CiscoSecureAccessVPN","53.202.158.240","192.168.187.94","","","Ubuntu 22.04","5.0.05040","ASA-5-109201","DEVICE-M-6569","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-13 23:14:03","apac-vpn-gw-1","sa-east-1","DISCONNECTED","[988548624]","7","zach","8236318","365","us","","6092","IKEv2","CiscoSecureAccessVPN","204.165.250.8","172.16.133.126","2025-08-13T19:41:18Z","Admin Logout","Mac OS X 14.6.1","4.10.06079","ASA-6-113039","DEVICE-L-2160","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-29 10:53:59","eu-vpn-gw-1","eu-west-1","DISCONNECTED","[820301904]","7","peggy","8236318","365","us","","9701","IKEv2","CiscoSecureAccessVPN","22.166.190.184","172.16.166.30","2025-07-29T09:42:46Z","Network Error","Mac OS X 14.6.1","5.0.03120","ASA-3-113015","DEVICE-W-2613","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-14 22:49:23","apac-vpn-gw-1","ap-southeast-1","CONNECTED","[882864882]","7","heidi","8236318","365","us","","5689","IKEv2","CiscoSecureAccessVPN","144.58.160.89","10.10.176.81","","","Mac OS X 14.6.1","5.1.0.91","ASA-4-113019","DEVICE-M-8424","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-01 12:24:31","eu-vpn-gw-1","us-west-2","CONNECTED","[460800470]","7","baran","8236318","365","us","","2032","IKEv2","CiscoSecureAccessVPN","147.83.124.107","172.16.138.228","","","Ubuntu 24.04","5.0.05040","ASA-4-113019","DEVICE-M-6361","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-07-30 21:14:25","latam-vpn-gw-1","sa-east-1","CONNECTED","[1476745608]","7","ahmet","8236318","365","us","","2989","TLS","CiscoSecureAccessVPN","58.13.212.3","10.10.26.83","","","iOS 17.5","5.0.05040","ASA-4-113019","DEVICE-M-4131","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-07 12:56:54","eu-vpn-gw-2","sa-east-1","FAILED","[632084227]","7","quinn","8236318","365","us","","9155","IKEv2","CiscoSecureAccessVPN","45.63.106.57","10.10.111.31","","","Mac OS X 13.6","5.0.03120","ASA-3-113015","DEVICE-L-2010","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-08-12 07:55:20","eu-vpn-gw-2","us-east-1","DISCONNECTED","[1831302361]","7","ayse","8236318","365","us","","3851","TLS","CiscoSecureAccessVPN","88.60.232.66","10.10.136.53","2025-08-12T05:43:16Z","Idle Timeout","Ubuntu 24.04","5.1.0.91","ASA-3-113015","DEVICE-L-1536","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-08-14 01:26:37","apac-vpn-gw-1","us-east-1","FAILED","[961746184]","7","mert","8236318","365","us","","2549","TLS","CiscoSecureAccessVPN","188.200.254.183","172.16.136.165","","","Ubuntu 24.04","5.1.0.91","ASA-3-113015","DEVICE-M-1827","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-07-22 04:26:52","eu-vpn-gw-2","us-east-1","CONNECTED","[529288380]","7","baran","8236318","365","us","","4050","IKEv2","CiscoSecureAccessVPN","119.161.228.96","192.168.1.217","","","Ubuntu 24.04","5.0.05040","ASA-3-113015","DEVICE-L-1886","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-07 05:17:03","eu-vpn-gw-1","sa-east-1","FAILED","[1626326657]","7","enes","8236318","365","us","","2441","IKEv2","CiscoSecureAccessVPN","165.131.9.131","172.16.195.222","","","Mac OS X 14.6.1","4.10.06079","ASA-4-113019","DEVICE-L-1591","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-08-15 02:29:57","hq-vpn-gw-1","sa-east-1","CONNECTED","[465244832]","7","sybil","8236318","365","us","","2544","TLS","CiscoSecureAccessVPN","54.13.131.207","10.10.206.73","","","Windows 11 23H2","5.0.05040","ASA-3-113015","DEVICE-W-2181","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-12 20:05:58","apac-vpn-gw-1","eu-central-1","DISCONNECTED","[317817710]","7","olivia","8236318","365","us","","3142","IKEv2","CiscoSecureAccessVPN","41.184.141.150","172.16.239.226","2025-08-12T18:53:00Z","Admin Logout","Windows 10 22H2","5.1.2.42","ASA-6-113039","DEVICE-L-5723","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-08-15 10:50:01","latam-vpn-gw-1","eu-central-1","CONNECTED","[128646012]","7","sinem","8236318","365","us","","3531","TLS","CiscoSecureAccessVPN","80.154.4.121","10.10.105.234","","","Ubuntu 22.04","4.10.06079","ASA-5-109201","DEVICE-M-6546","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-01 17:02:37","latam-vpn-gw-1","eu-central-1","DISCONNECTED","[808302560]","7","xavier","8236318","365","us","","8941","IKEv2","CiscoSecureAccessVPN","212.206.122.147","172.16.247.64","2025-08-01T11:09:58Z","Idle Timeout","Windows 10 22H2","4.10.06079","ASA-6-113039","DEVICE-W-5367","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-25 02:58:43","eu-vpn-gw-2","eu-west-1","CONNECTED","[473377909]","7","mehmet","8236318","365","us","","1893","TLS","CiscoSecureAccessVPN","64.112.193.117","172.16.171.122","","","Mac OS X 13.6","5.1.0.91","ASA-6-113039","DEVICE-M-8731","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-08-09 15:55:07","eu-vpn-gw-2","ap-northeast-1","FAILED","[1428220624]","7","grace","8236318","365","us","","1297","IKEv2","CiscoSecureAccessVPN","181.126.62.209","172.16.236.40","","","Windows 11 23H2","4.10.06079","ASA-4-113019","DEVICE-L-7724","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-07-24 21:15:52","eu-vpn-gw-1","eu-central-1","FAILED","[344079022]","7","mert","8236318","365","us","","9300","TLS","CiscoSecureAccessVPN","104.161.127.15","192.168.221.169","","","Mac OS X 14.6.1","5.0.03120","ASA-4-113019","DEVICE-L-8960","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","3","ERROR","AAA-ERROR"
"2025-07-25 04:35:15","hq-vpn-gw-1","sa-east-1","DISCONNECTED","[291118324]","7","mallory","8236318","365","us","","4808","IKEv2","CiscoSecureAccessVPN","57.34.125.158","172.16.188.206","2025-07-25T00:51:15Z","Re-authentication","Mac OS X 14.6.1","5.1.2.42","ASA-3-113015","DEVICE-M-3801","","n/a","n/a","10","","","[]","Session disconnected","4","WARNING","AAA-WARN"
"2025-07-26 02:14:42","apac-vpn-gw-1","us-east-1","CONNECTED","[194275099]","7","judy","8236318","365","us","","4792","TLS","CiscoSecureAccessVPN","180.230.96.118","172.16.21.149","","","Windows 10 22H2","4.10.06079","ASA-4-113019","DEVICE-L-7461","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-07-24 19:44:32","us-vpn-gw-2","eu-west-1","DISCONNECTED","[1968775239]","7","yasmine","8236318","365","us","","7542","TLS","CiscoSecureAccessVPN","199.191.31.153","192.168.185.34","2025-07-24T16:44:48Z","Re-authentication","Mac OS X 13.6","5.1.0.91","ASA-4-113019","DEVICE-M-3308","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-22 08:41:39","eu-vpn-gw-1","eu-west-1","CONNECTED","[1592980425]","7","ivan","8236318","365","us","","8292","IKEv2","CiscoSecureAccessVPN","108.186.227.75","10.10.203.8","","","Ubuntu 22.04","4.10.06079","ASA-6-113039","DEVICE-M-5318","","n/a","n/a","10","","","[]","Session connected successfully","4","WARNING","AAA-WARN"
"2025-07-31 23:35:53","us-vpn-gw-2","eu-west-1","FAILED","[776865624]","7","bob","8236318","365","us","","4823","IKEv2","CiscoSecureAccessVPN","77.181.221.216","172.16.184.234","","","Ubuntu 24.04","5.0.03120","ASA-4-113019","DEVICE-W-1210","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-07-26 10:37:16","hq-vpn-gw-1","eu-central-1","FAILED","[103921591]","7","eve","8236318","365","us","","4590","TLS","CiscoSecureAccessVPN","153.42.224.204","192.168.141.56","","","Windows 10 22H2","4.10.06079","ASA-5-109201","DEVICE-W-4820","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
"2025-08-01 22:51:16","hq-vpn-gw-2","ap-northeast-1","CONNECTED","[416511113]","7","wendy","8236318","365","us","","4652","TLS","CiscoSecureAccessVPN","53.236.68.71","10.10.183.223","","","Android 14","5.1.2.42","ASA-5-109201","DEVICE-W-4546","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-03 21:35:52","hq-vpn-gw-2","eu-west-1","DISCONNECTED","[1102608365]","7","berfin","8236318","365","us","","1755","IKEv2","CiscoSecureAccessVPN","134.197.169.191","192.168.5.148","2025-08-03T21:10:50Z","Network Error","Ubuntu 22.04","5.0.05040","ASA-6-113039","DEVICE-M-4154","","n/a","n/a","10","","","[]","Session disconnected","3","ERROR","AAA-ERROR"
"2025-07-27 22:51:23","hq-vpn-gw-2","ap-southeast-1","CONNECTED","[1388709469]","7","fatma","8236318","365","us","","1107","IKEv2","CiscoSecureAccessVPN","161.143.210.212","10.10.12.48","","","Mac OS X 14.6.1","5.1.2.42","ASA-6-113039","DEVICE-M-3381","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-07-30 10:33:25","hq-vpn-gw-1","eu-west-1","CONNECTED","[1848741466]","7","gizem","8236318","365","us","","6438","TLS","CiscoSecureAccessVPN","201.96.152.147","192.168.178.197","","","Windows 11 23H2","4.10.06079","ASA-6-113039","DEVICE-M-1010","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-02 13:08:08","eu-vpn-gw-1","ap-northeast-1","CONNECTED","[1651665210]","7","mehmet","8236318","365","us","","7619","IKEv2","CiscoSecureAccessVPN","9.31.62.102","192.168.77.177","","","Mac OS X 14.6.1","5.0.03120","ASA-5-109201","DEVICE-W-7260","","n/a","n/a","10","","","[]","Session connected successfully","3","ERROR","AAA-ERROR"
"2025-08-10 15:34:05","eu-vpn-gw-2","eu-west-1","CONNECTED","[199141285]","7","alice","8236318","365","us","","9510","TLS","CiscoSecureAccessVPN","169.137.114.36","172.16.125.178","","","Ubuntu 24.04","4.10.06079","ASA-6-113039","DEVICE-L-9818","","n/a","n/a","10","","","[]","Session connected successfully","5","INFORMATION","AAA-INFO"
"2025-08-03 07:26:20","us-vpn-gw-2","us-east-1","DISCONNECTED","[1296119595]","7","victor","8236318","365","us","","4235","IKEv2","CiscoSecureAccessVPN","210.242.111.185","10.10.212.23","2025-08-03T04:12:26Z","Network Error","Mac OS X 13.6","4.10.06079","ASA-6-113039","DEVICE-M-6899","","n/a","n/a","10","","","[]","Session disconnected","5","INFORMATION","AAA-INFO"
"2025-07-26 07:09:07","us-vpn-gw-2","ap-northeast-1","FAILED","[558101272]","7","ayse","8236318","365","us","","5902","IKEv2","CiscoSecureAccessVPN","141.207.58.52","10.10.53.189","","","Mac OS X 13.6","5.1.0.91","ASA-3-113015","DEVICE-M-8976","","n/a","n/a","10","","","["AUTHORIZATION-CHECK"]","AAA Marking param1 server param2 as FAILED","4","WARNING","AAA-WARN"
"2025-08-03 10:06:16","apac-vpn-gw-1","eu-west-1","FAILED","[979478453]","7","victor","8236318","365","us","","6518","IKEv2","CiscoSecureAccessVPN","86.70.161.23","192.168.45.236","","","Mac OS X 13.6","4.10.06079","ASA-3-113015","DEVICE-M-6012","","n/a","n/a","10","","","["CERT-AUTH-CHECK"]","AAA Marking param1 server param2 as FAILED","5","INFORMATION","AAA-INFO"
