2025-07-19 23:20:44 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=193.52.230.21; Destination=66.28.70.94; QNAME=vpn.eljcicax.xyz; QTYPE=A; RCODE=NOERROR
2025-07-22 14:07:58 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=198.239.73.184; Destination=142.243.228.153; QNAME=mail.dupbjmwd.co; QTYPE=SOA; RCODE=NOERROR
2025-07-22 14:09:09 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=99.130.43.89; Destination=192.135.255.210; QNAME=auth.nztrg.dev; QTYPE=TXT; RCODE=NXDOMAIN
2025-07-22 14:11:46 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=114.158.120.210; Destination=142.27.113.49; QNAME=auth.txpox.org; QTYPE=SRV; RCODE=SERVFAIL
2025-07-22 14:13:43 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=202.32.45.105; Destination=177.253.191.99; QNAME=mail.cegtyr.info; QTYPE=NS; RCODE=NOERROR
2025-07-22 14:18:55 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=180.247.85.125; Destination=9.70.83.39; QNAME=cdn.xvnzoyblz.info; QTYPE=A; RCODE=FORMERR
2025-07-22 14:41:11 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=167.245.254.68; Destination=141.184.21.40; QNAME=mail.rksis.io; QTYPE=A; RCODE=NOERROR
2025-07-22 14:41:42 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=100.27.9.23; Destination=9.24.108.98; QNAME=cdn.ooyxyf.co; QTYPE=SRV; RCODE=NXDOMAIN
2025-07-22 14:50:55 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=131.84.106.204; Destination=167.155.140.181; QNAME=status.rchmgclzav.co; QTYPE=MX; RCODE=REFUSED
2025-07-22 15:26:23 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=96.30.203.34; Destination=8.42.44.63; QNAME=auth.pmbgptfuln.xyz; QTYPE=SOA; RCODE=SERVFAIL
2025-07-22 15:27:23 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=158.58.185.97; Destination=134.27.204.69; QNAME=portal.oygewg.com; QTYPE=MX; RCODE=NOERROR
2025-07-22 15:33:58 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=160.136.6.254; Destination=12.68.184.179; QNAME=portal.kywjxstvxi.dev; QTYPE=MX; RCODE=REFUSED
2025-07-22 15:35:30 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=198.234.102.225; Destination=127.84.5.34; QNAME=vpn.ntoejlt.co; QTYPE=AAAA; RCODE=NXDOMAIN
2025-07-22 15:47:47 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=79.75.24.228; Destination=98.250.177.102; QNAME=login.xwinbqy.co; QTYPE=SRV; RCODE=NOERROR
2025-07-22 15:48:53 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=109.67.249.100; Destination=60.195.195.245; QNAME=assets.lhpodt.net; QTYPE=PTR; RCODE=REFUSED
2025-07-22 15:53:29 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=181.254.43.48; Destination=96.61.204.192; QNAME=api.xlqoi.net; QTYPE=SRV; RCODE=NXDOMAIN
2025-07-22 15:56:11 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=48.210.32.19; Destination=160.90.81.20; QNAME=vpn.oteara.dev; QTYPE=NS; RCODE=NOERROR
2025-07-22 16:01:15 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=75.26.54.219; Destination=159.225.2.219; QNAME=mail.jwlrhgdy.io; QTYPE=SRV; RCODE=NOERROR
2025-07-22 16:02:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=35.36.115.165; Destination=202.192.167.232; QNAME=mail.ufwgaophlw.co; QTYPE=MX; RCODE=NXDOMAIN
2025-07-22 16:06:32 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=20.189.218.227; Destination=65.155.179.78; QNAME=vpn.mfjjfd.com; QTYPE=AAAA; RCODE=FORMERR
2025-07-22 16:08:29 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=125.158.19.27; Destination=25.110.7.110; QNAME=assets.brikrte.com; QTYPE=TXT; RCODE=REFUSED
2025-07-22 16:09:56 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=169.168.44.116; Destination=70.188.209.239; QNAME=www.ivlnmtj.org; QTYPE=SOA; RCODE=FORMERR
2025-07-22 16:14:20 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=73.160.237.56; Destination=18.157.154.106; QNAME=api.mtizauq.com; QTYPE=SOA; RCODE=SERVFAIL
2025-07-22 16:21:17 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=154.154.219.114; Destination=220.80.184.17; QNAME=www.bseev.info; QTYPE=MX; RCODE=SERVFAIL
2025-07-22 16:26:22 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=21.194.193.136; Destination=50.7.193.35; QNAME=repo.tioimiylr.net; QTYPE=MX; RCODE=SERVFAIL
2025-07-22 16:26:27 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=44.66.148.57; Destination=94.241.201.70; QNAME=updates.obrculvht.dev; QTYPE=NS; RCODE=SERVFAIL
2025-07-22 16:29:02 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=153.73.189.69; Destination=80.175.198.28; QNAME=vpn.zozubycfi.org; QTYPE=AAAA; RCODE=NOERROR
2025-07-22 16:35:25 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=76.48.119.107; Destination=143.1.93.15; QNAME=cdn.atwdy.com; QTYPE=NS; RCODE=FORMERR
2025-07-22 16:37:05 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=124.53.248.119; Destination=60.67.200.69; QNAME=mail.jkcvj.io; QTYPE=A; RCODE=NOERROR
2025-07-22 16:46:09 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=59.218.15.172; Destination=140.193.53.97; QNAME=cdn.atfszvuv.org; QTYPE=SRV; RCODE=FORMERR
2025-07-22 16:50:09 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=179.215.122.112; Destination=114.37.195.251; QNAME=cdn.ecdyisp.com; QTYPE=CAA; RCODE=FORMERR
2025-07-22 16:51:54 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=93.107.248.235; Destination=86.120.137.135; QNAME=www.zozqhpf.biz; QTYPE=A; RCODE=SERVFAIL
2025-07-22 17:02:33 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=32.100.50.139; Destination=167.111.176.102; QNAME=login.yifec.io; QTYPE=TXT; RCODE=NOERROR
2025-07-22 17:03:24 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=217.158.151.86; Destination=120.75.135.201; QNAME=secure.quesgmpbk.net; QTYPE=SOA; RCODE=REFUSED
2025-07-22 17:04:31 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=184.241.25.119; Destination=109.228.89.153; QNAME=secure.rtdkzzxi.net; QTYPE=TXT; RCODE=NXDOMAIN
2025-07-22 17:13:33 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=154.190.79.67; Destination=44.73.137.212; QNAME=updates.oljrhbbxaz.io; QTYPE=CAA; RCODE=NXDOMAIN
2025-07-22 17:17:30 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=198.85.150.121; Destination=11.230.38.151; QNAME=login.xbznifvve.org; QTYPE=AAAA; RCODE=NXDOMAIN
2025-07-22 17:25:32 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=199.169.4.243; Destination=40.62.135.41; QNAME=status.xufswp.biz; QTYPE=CAA; RCODE=REFUSED
2025-07-22 17:30:58 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=85.21.47.140; Destination=64.90.23.183; QNAME=updates.jvlutw.biz; QTYPE=NS; RCODE=NXDOMAIN
2025-07-22 17:44:30 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=135.44.168.37; Destination=81.23.192.10; QNAME=mail.higqsjip.xyz; QTYPE=TXT; RCODE=NXDOMAIN
2025-07-22 17:49:22 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=142.252.220.136; Destination=90.186.168.126; QNAME=vpn.opxvapn.biz; QTYPE=SRV; RCODE=FORMERR
2025-07-22 17:51:45 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=170.149.142.67; Destination=179.164.58.196; QNAME=cdn.xhsmjldzu.co; QTYPE=CAA; RCODE=NXDOMAIN
2025-07-22 17:59:19 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=37.79.80.37; Destination=46.129.198.148; QNAME=login.kxmoxce.com; QTYPE=TXT; RCODE=REFUSED
2025-07-22 18:02:28 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=68.120.196.5; Destination=167.80.106.17; QNAME=www.utdogcxs.co; QTYPE=MX; RCODE=SERVFAIL
2025-07-22 18:05:15 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=173.6.163.193; Destination=207.108.245.129; QNAME=www.dumxfueyt.info; QTYPE=NS; RCODE=FORMERR
2025-07-22 18:06:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=191.64.135.139; Destination=68.79.73.224; QNAME=updates.jytdfnsk.dev; QTYPE=A; RCODE=NXDOMAIN
2025-07-22 18:11:57 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=185.19.170.116; Destination=156.86.84.124; QNAME=auth.uabodgmmr.io; QTYPE=NS; RCODE=NOERROR
2025-07-22 18:18:37 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=117.71.243.153; Destination=21.228.88.72; QNAME=cdn.upzrgqzull.xyz; QTYPE=NS; RCODE=REFUSED
2025-07-22 18:21:38 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=16.182.50.140; Destination=136.90.182.24; QNAME=secure.odeshri.co; QTYPE=NS; RCODE=SERVFAIL
2025-07-22 18:24:40 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=199.27.37.171; Destination=145.5.227.164; QNAME=status.vgyre.co; QTYPE=PTR; RCODE=NOERROR
2025-07-22 18:33:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=200.14.104.210; Destination=145.205.225.192; QNAME=repo.oixcufu.co; QTYPE=SOA; RCODE=NOERROR
2025-07-22 18:41:21 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=202.160.23.254; Destination=216.212.37.95; QNAME=vpn.bxqcyhn.biz; QTYPE=SRV; RCODE=SERVFAIL
2025-07-22 18:45:09 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=216.121.54.5; Destination=164.192.117.83; QNAME=login.pvpos.dev; QTYPE=NS; RCODE=SERVFAIL
2025-07-22 18:53:00 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=141.85.8.199; Destination=55.239.223.110; QNAME=portal.kftlbc.io; QTYPE=A; RCODE=SERVFAIL
2025-07-22 19:21:51 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=95.110.100.153; Destination=188.186.236.168; QNAME=status.biejbyqqcj.info; QTYPE=NS; RCODE=FORMERR
2025-07-22 19:23:09 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=91.41.120.186; Destination=114.63.68.113; QNAME=api.pdsgezzjzp.net; QTYPE=NS; RCODE=REFUSED
2025-07-22 19:24:58 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=70.219.125.232; Destination=87.151.34.186; QNAME=api.ywnpzkethq.co; QTYPE=SRV; RCODE=REFUSED
2025-07-22 19:25:31 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=198.35.199.191; Destination=182.96.113.235; QNAME=auth.ozklxvgkkz.co; QTYPE=SOA; RCODE=NOERROR
2025-07-22 19:28:07 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=187.209.229.27; Destination=198.84.113.29; QNAME=login.hlexdxl.xyz; QTYPE=NS; RCODE=REFUSED
2025-07-22 19:36:40 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=61.71.33.133; Destination=47.199.24.110; QNAME=auth.mozex.co; QTYPE=TXT; RCODE=NXDOMAIN
2025-07-22 19:47:51 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=214.54.80.166; Destination=52.124.250.159; QNAME=updates.cgdngbutr.info; QTYPE=PTR; RCODE=SERVFAIL
2025-07-22 19:52:33 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=126.58.248.159; Destination=152.65.115.144; QNAME=portal.bkiqgh.com; QTYPE=A; RCODE=SERVFAIL
2025-07-22 20:03:38 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=140.50.10.155; Destination=121.87.249.26; QNAME=api.lzbgewdqo.biz; QTYPE=CAA; RCODE=NOERROR
2025-07-22 20:23:05 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=151.255.63.31; Destination=34.93.21.109; QNAME=login.bcqdw.org; QTYPE=AAAA; RCODE=NOERROR
2025-07-22 20:30:00 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=34.49.181.162; Destination=126.221.151.123; QNAME=status.cszhlkwro.co; QTYPE=SOA; RCODE=FORMERR
2025-07-22 20:43:43 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=98.116.243.169; Destination=179.41.72.27; QNAME=secure.afrzybrg.com; QTYPE=TXT; RCODE=NOERROR
2025-07-22 20:45:30 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=184.19.162.247; Destination=164.188.90.173; QNAME=repo.jxksnzjho.co; QTYPE=CAA; RCODE=SERVFAIL
2025-07-22 20:59:19 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=119.211.63.172; Destination=166.12.234.135; QNAME=cdn.tsvmiamsgd.io; QTYPE=AAAA; RCODE=FORMERR
2025-07-22 21:03:22 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=22.220.71.20; Destination=94.123.170.189; QNAME=api.ntpkqmkle.xyz; QTYPE=A; RCODE=SERVFAIL
2025-07-22 21:06:43 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=151.146.125.157; Destination=106.71.157.120; QNAME=portal.ddnbbfq.io; QTYPE=PTR; RCODE=NXDOMAIN
2025-07-22 21:14:05 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=168.71.56.99; Destination=211.151.27.31; QNAME=repo.oixgsqkori.dev; QTYPE=SOA; RCODE=SERVFAIL
2025-07-22 21:19:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=40.182.190.219; Destination=144.7.57.112; QNAME=assets.adevpxvh.net; QTYPE=PTR; RCODE=SERVFAIL
2025-07-22 21:22:34 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=103.200.49.116; Destination=213.234.166.83; QNAME=cdn.gyoispt.biz; QTYPE=SOA; RCODE=REFUSED
2025-07-22 21:33:30 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=106.225.161.201; Destination=129.215.120.21; QNAME=updates.kzvxrqleq.com; QTYPE=NS; RCODE=SERVFAIL
2025-07-22 21:39:25 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=164.145.255.195; Destination=182.56.225.73; QNAME=portal.yrmgxf.net; QTYPE=TXT; RCODE=SERVFAIL
2025-07-22 21:44:48 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=80.208.13.94; Destination=57.251.201.60; QNAME=www.pkdckok.org; QTYPE=TXT; RCODE=SERVFAIL
2025-07-22 21:45:58 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=76.192.1.31; Destination=109.238.164.61; QNAME=login.brrwkh.xyz; QTYPE=AAAA; RCODE=FORMERR
2025-07-22 21:50:05 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=217.246.46.220; Destination=8.119.31.65; QNAME=mail.uvhctqtw.dev; QTYPE=PTR; RCODE=NXDOMAIN
2025-07-22 22:02:35 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=52.62.229.83; Destination=16.244.33.105; QNAME=status.sbsbhvyw.biz; QTYPE=NS; RCODE=NXDOMAIN
2025-07-22 22:04:26 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=146.250.114.163; Destination=209.227.9.241; QNAME=status.dfyjzywrmn.dev; QTYPE=SRV; RCODE=NOERROR
2025-07-22 22:09:50 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=25.94.80.81; Destination=88.27.46.132; QNAME=api.kuqdrqrid.biz; QTYPE=NS; RCODE=REFUSED
2025-07-22 22:11:38 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=67.112.143.127; Destination=218.79.143.48; QNAME=vpn.auegljbwh.dev; QTYPE=A; RCODE=NOERROR
2025-07-22 22:11:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=148.203.161.80; Destination=212.98.116.228; QNAME=assets.mjnxu.net; QTYPE=SRV; RCODE=NXDOMAIN
2025-07-22 22:14:55 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=124.28.24.75; Destination=31.121.44.211; QNAME=login.lyqybbi.info; QTYPE=NS; RCODE=NXDOMAIN
2025-07-22 22:22:08 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=85.184.60.197; Destination=162.71.217.10; QNAME=status.cvblh.xyz; QTYPE=AAAA; RCODE=NXDOMAIN
2025-07-22 22:22:43 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=147.136.186.245; Destination=69.255.164.7; QNAME=api.gnqdxyq.com; QTYPE=SOA; RCODE=REFUSED
2025-07-22 22:30:39 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=64.64.34.198; Destination=31.233.40.148; QNAME=www.uzoxgatkfr.biz; QTYPE=AAAA; RCODE=NOERROR
2025-07-22 22:30:46 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=88.55.245.112; Destination=55.139.51.88; QNAME=mail.ywtjnk.info; QTYPE=SRV; RCODE=NXDOMAIN
2025-07-22 23:01:23 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=188.117.169.220; Destination=43.240.73.198; QNAME=assets.haigooani.biz; QTYPE=A; RCODE=SERVFAIL
2025-07-22 23:03:16 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=85.240.190.250; Destination=163.235.73.85; QNAME=updates.khyphpt.io; QTYPE=NS; RCODE=SERVFAIL
2025-07-22 23:17:39 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=60.200.221.228; Destination=80.182.11.211; QNAME=assets.nlchotppky.co; QTYPE=A; RCODE=REFUSED
2025-07-22 23:24:12 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=62.163.45.28; Destination=9.137.187.136; QNAME=api.aqvnhw.dev; QTYPE=A; RCODE=NOERROR
2025-07-22 23:34:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=100.223.214.49; Destination=116.218.136.73; QNAME=cdn.qfune.info; QTYPE=CAA; RCODE=NOERROR
2025-07-22 23:37:35 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=105.86.110.139; Destination=203.239.114.59; QNAME=login.jorxoeb.net; QTYPE=A; RCODE=NOERROR
2025-07-22 23:43:06 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=156.12.32.31; Destination=163.135.26.169; QNAME=auth.sjjxxoutxu.info; QTYPE=SRV; RCODE=SERVFAIL
2025-07-22 23:54:03 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=13.51.129.201; Destination=68.99.15.202; QNAME=vpn.jltcuudp.net; QTYPE=TXT; RCODE=FORMERR
2025-07-22 23:54:21 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=116.126.12.169; Destination=70.190.33.115; QNAME=secure.faxqzp.dev; QTYPE=CAA; RCODE=SERVFAIL
2025-07-23 00:09:59 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=157.98.248.239; Destination=190.198.126.52; QNAME=status.ripfnrj.net; QTYPE=SOA; RCODE=NXDOMAIN
2025-07-23 00:11:46 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=39.85.137.150; Destination=46.20.168.32; QNAME=status.eyjixbj.io; QTYPE=TXT; RCODE=NXDOMAIN
2025-07-23 00:21:55 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=110.189.187.207; Destination=200.172.110.206; QNAME=mail.ebnkuqfyi.org; QTYPE=MX; RCODE=NXDOMAIN
2025-07-23 00:31:28 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=22.208.164.129; Destination=127.160.199.253; QNAME=www.mwwlbz.net; QTYPE=NS; RCODE=NOERROR
2025-07-23 00:46:51 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=91.235.223.38; Destination=56.179.39.173; QNAME=api.qcczvweyma.net; QTYPE=SOA; RCODE=NXDOMAIN
2025-07-23 00:49:18 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=164.255.203.184; Destination=216.123.199.21; QNAME=login.iouzraeeez.com; QTYPE=MX; RCODE=NOERROR
2025-07-23 01:02:26 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=63.207.40.24; Destination=107.66.108.129; QNAME=auth.zbvpdfsotp.biz; QTYPE=TXT; RCODE=FORMERR
2025-07-23 01:03:00 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=176.139.159.107; Destination=187.149.205.98; QNAME=secure.zppfmq.xyz; QTYPE=PTR; RCODE=FORMERR
2025-07-23 01:03:43 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=82.203.212.164; Destination=137.231.170.255; QNAME=secure.bfjzk.dev; QTYPE=MX; RCODE=NXDOMAIN
2025-07-23 01:04:21 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=49.36.9.195; Destination=36.172.179.46; QNAME=auth.uxehpdusdn.dev; QTYPE=NS; RCODE=REFUSED
2025-07-23 01:04:51 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=148.92.163.210; Destination=8.121.239.9; QNAME=cdn.jrpilzv.org; QTYPE=PTR; RCODE=NOERROR
2025-07-23 01:13:46 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=50.241.139.200; Destination=62.157.92.0; QNAME=cdn.qcunb.net; QTYPE=MX; RCODE=NOERROR
2025-07-23 01:33:55 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=124.36.19.158; Destination=55.218.168.161; QNAME=assets.dixhwkqmqe.io; QTYPE=NS; RCODE=REFUSED
2025-07-23 01:38:20 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=205.250.15.245; Destination=207.170.230.90; QNAME=portal.vmaghyngpf.dev; QTYPE=SOA; RCODE=NXDOMAIN
2025-07-23 01:39:26 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=188.65.28.26; Destination=17.31.164.115; QNAME=updates.qqaeejdh.com; QTYPE=NS; RCODE=NOERROR
2025-07-23 01:41:30 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=159.175.202.215; Destination=133.116.3.198; QNAME=login.wroccirzpt.biz; QTYPE=SOA; RCODE=NOERROR
2025-07-23 01:44:52 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=151.143.94.178; Destination=48.207.97.223; QNAME=www.xhccfzedx.com; QTYPE=CAA; RCODE=NOERROR
2025-07-23 01:44:59 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=103.209.12.236; Destination=176.163.32.237; QNAME=api.wehupvk.io; QTYPE=AAAA; RCODE=REFUSED
2025-07-23 01:45:10 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=221.209.18.249; Destination=208.243.199.138; QNAME=vpn.zwikkxjtn.biz; QTYPE=A; RCODE=SERVFAIL
2025-07-23 01:49:16 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=54.121.10.255; Destination=37.4.9.98; QNAME=portal.xmzjgk.dev; QTYPE=NS; RCODE=NOERROR
2025-07-23 02:05:55 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=12.210.38.48; Destination=200.6.102.221; QNAME=cdn.ayupzvw.biz; QTYPE=A; RCODE=REFUSED
2025-07-23 02:09:20 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=33.224.252.57; Destination=80.124.86.204; QNAME=secure.sklwgr.info; QTYPE=A; RCODE=FORMERR
2025-07-23 02:11:48 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=70.230.206.122; Destination=156.246.0.174; QNAME=assets.mrsmfofr.dev; QTYPE=NS; RCODE=NOERROR
2025-07-23 02:19:41 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=66.42.157.42; Destination=181.28.16.11; QNAME=www.thzswzp.com; QTYPE=PTR; RCODE=FORMERR
2025-07-23 02:23:01 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=161.93.214.119; Destination=61.94.220.36; QNAME=status.kfsoerrl.io; QTYPE=CAA; RCODE=FORMERR
2025-07-23 02:34:16 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=142.15.169.11; Destination=160.99.3.134; QNAME=www.esfbgy.co; QTYPE=TXT; RCODE=NXDOMAIN
2025-07-23 02:41:10 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=77.94.36.222; Destination=54.236.155.225; QNAME=vpn.baptqthcu.biz; QTYPE=AAAA; RCODE=SERVFAIL
2025-07-23 02:45:39 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=11.147.186.22; Destination=25.89.205.192; QNAME=repo.biwaro.biz; QTYPE=PTR; RCODE=FORMERR
2025-07-23 02:49:56 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=198.190.74.166; Destination=98.146.156.149; QNAME=portal.jkuqncnz.net; QTYPE=NS; RCODE=NXDOMAIN
2025-07-23 02:54:39 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=28.73.115.213; Destination=56.174.93.88; QNAME=login.drgqlaxa.info; QTYPE=SOA; RCODE=SERVFAIL
2025-07-23 02:57:05 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=68.107.137.48; Destination=113.166.231.221; QNAME=mail.sgnjwlpi.com; QTYPE=AAAA; RCODE=NOERROR
2025-07-23 03:06:57 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=54.252.242.82; Destination=84.107.98.32; QNAME=status.pxjyrbbqep.net; QTYPE=NS; RCODE=FORMERR
2025-07-23 03:09:34 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=223.62.174.58; Destination=184.216.51.231; QNAME=auth.bhtbtdgu.net; QTYPE=A; RCODE=FORMERR
2025-07-23 03:14:08 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=47.134.29.44; Destination=130.219.81.103; QNAME=mail.uqzqfa.biz; QTYPE=NS; RCODE=NXDOMAIN
2025-07-23 03:21:44 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=36.57.66.208; Destination=80.23.18.6; QNAME=secure.hayfudthd.co; QTYPE=NS; RCODE=NOERROR
2025-07-23 03:23:36 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=26.178.112.231; Destination=114.14.61.55; QNAME=status.jqmtykw.co; QTYPE=CAA; RCODE=SERVFAIL
2025-07-23 03:53:29 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=63.85.170.134; Destination=132.200.157.132; QNAME=mail.vdwqqoxw.io; QTYPE=TXT; RCODE=NOERROR
2025-07-23 03:59:48 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=17.214.199.161; Destination=123.66.123.166; QNAME=updates.pfyeh.info; QTYPE=SOA; RCODE=SERVFAIL
2025-07-23 04:07:00 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=34.106.8.38; Destination=222.219.207.132; QNAME=updates.hyxcuitma.io; QTYPE=PTR; RCODE=NOERROR
2025-07-23 04:15:15 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=83.218.117.193; Destination=132.84.6.199; QNAME=mail.hyqmmodas.info; QTYPE=SOA; RCODE=NXDOMAIN
2025-07-23 04:31:25 | EventID=257 | RESPONSE | TCP=0; InterfaceIP=27.19.66.24; Destination=150.126.94.84; QNAME=auth.hzvxh.net; QTYPE=CAA; RCODE=FORMERR
