# Timestamp|LogType|Server/Origin|Protocol|Source|Destination|Action|Rule/FQDN|BytesSent|BytesRecv|User/TrafficSource|Auth/Country|Policy
2025-08-03 19:27:24|TMG|SRV-DC17|UDP|10.212.131.137:161|190.4.134.62:161|ALLOW|ALLOW-5912|8085|3349|svc-app8|NTLM|MEDIUM
2025-07-23 23:06:47|TMG|SRV-DB15|ICMP|172.16.174.207|192.168.57.159|ALLOW|ICMP-ACCESS-644|8321|1343|admin16|AUTH|HIGH
2025-07-23 09:01:25|TMG|SRV-WEB12|ICMP|192.168.163.188|248.28.90.64|ALLOW|ICMP-ACCESS-594|9846|3012|svc-web11|AUTH|HIGH
2025-07-27 16:58:04|TMG|SRV-WEB11|TCP|192.168.74.148:80|77.30.72.189:80|ALLOW|TCP-ACCESS-562|2098|4746|admin20|NTLM|LOW
2025-08-14 16:20:47|TMG|SRV-DC9|ICMP|10.184.18.126|20.171.146.218|ALLOW|ALLOW-8931|1996|2841|svc-web1|KERBEROS|HIGH
2025-08-01 14:46:17|TMG|SRV-DB11|UDP|10.144.105.241:161|74.12.138.197:123|DENY|UDP-BLOCK-302|3504|2284|DOMAIN\user67|KERBEROS|HIGH
2025-08-13 00:12:34|TMG|SRV-APP4|ICMP|192.168.179.96|201.255.80.106|DENY|ICMP-BLOCK-438|3524|2288|guest5334|ANON|LOW
2025-07-20 18:58:56|TMG|SRV-DC13|UDP|10.160.182.40:53|189.147.18.189:3478|ALLOW|ALLOW-2732|9930|4364|DOMAIN\user16|AUTH|CRITICAL
2025-08-18 01:21:19|TMG|SRV-DC8|UDP|10.84.98.101:3478|111.190.93.65:1194|DENY|UDP-BLOCK-938|5193|4175|DOMAIN\user24|KERBEROS|CRITICAL
2025-08-03 04:55:13|TMG|SRV-APP18|ICMP|192.168.247.178|156.166.60.148|DENY|ICMP-BLOCK-234|5001|3234|guest3813|ANON|MEDIUM
2025-08-08 04:35:28|TMG|SRV-APP6|TCP|192.168.200.79:8443|82.5.166.170:22|DENY|TCP-BLOCK-892|5464|4150|admin17|NTLM|LOW
2025-07-23 03:03:04|TMG|SRV-DB20|UDP|192.168.5.121:4500|170.212.167.171:53|DENY|UDP-BLOCK-451|4708|4402|svc-app6|NTLM|CRITICAL
2025-07-24 23:50:11|TMG|SRV-DB11|ICMP|192.168.193.237|8.84.144.230|DENY|ICMP-BLOCK-177|2894|3250|admin5|NTLM|MEDIUM
2025-08-04 05:54:50|TMG|SRV-DC8|TCP|172.22.77.244:80|225.29.169.49:22|ALLOW|ALLOW-2515|182|342|admin5|KERBEROS|MEDIUM
2025-08-11 05:23:00|TMG|SRV-APP11|TCP|192.168.119.5:22|164.135.196.32:22|ALLOW|ALLOW-5856|4223|3256|DOMAIN\user7|NTLM|LOW
2025-08-17 03:54:41|TMG|SRV-DC16|ICMP|192.168.145.110|70.247.74.65|ALLOW|ALLOW-6789|852|3538|svc-web9|AUTH|HIGH
2025-07-22 10:04:00|TMG|SRV-DB19|ICMP|172.18.182.216|10.239.74.119|ALLOW|ALLOW-9352|7609|3390|DOMAIN\user10|KERBEROS|LOW
2025-08-02 16:30:12|TMG|SRV-WEB8|TCP|10.221.51.11:443|76.29.3.102:80|DENY|TCP-BLOCK-481|4128|371|admin6|NTLM|HIGH
2025-08-15 09:05:28|TMG|SRV-WEB10|ICMP|10.76.204.230|86.82.155.78|DENY|ICMP-BLOCK-861|2940|583|svc-db4|AUTH|LOW
2025-07-31 22:38:14|TMG|SRV-APP6|ICMP|172.21.206.208|194.15.10.44|ALLOW|ICMP-ACCESS-946|6273|3573|svc-app5|AUTH|LOW
2025-08-10 23:02:46|TMG|SRV-DB2|UDP|192.168.232.32:4500|242.227.209.64:1194|DENY|UDP-BLOCK-652|6822|1202|admin4|NTLM|MEDIUM
2025-08-15 06:08:24|TMG|SRV-DC17|ICMP|172.30.45.100|189.2.197.221|DENY|ICMP-BLOCK-118|8391|1607|svc-app10|KERBEROS|MEDIUM
2025-07-26 09:23:33|TMG|SRV-WEB4|UDP|172.28.201.195:123|190.211.8.102:500|DENY|UDP-BLOCK-825|2775|52|DOMAIN\user97|KERBEROS|LOW
2025-07-27 21:16:51|TMG|SRV-APP15|TCP|192.168.128.43:443|199.240.207.122:8080|ALLOW|ALLOW-4962|2713|3051|DOMAIN\user46|AUTH|CRITICAL
2025-07-24 23:43:41|TMG|SRV-DB18|TCP|10.41.179.250:8443|10.200.92.200:3389|ALLOW|ALLOW-4152|9918|3804|svc-app12|KERBEROS|LOW
2025-07-21 00:43:18|TMG|SRV-DB1|ICMP|172.27.183.119|124.209.191.176|ALLOW|ALLOW-4559|3243|4469|DOMAIN\user42|NTLM|MEDIUM
2025-08-13 05:49:11|TMG|SRV-APP20|ICMP|10.53.174.50|133.131.253.10|ALLOW|ALLOW-8245|7726|708|DOMAIN\user52|NTLM|MEDIUM
2025-08-13 08:29:43|TMG|SRV-DC18|UDP|10.155.157.16:500|92.231.218.210:500|DENY|UDP-BLOCK-152|4208|1909|svc-db8|AUTH|CRITICAL
2025-08-06 03:14:08|TMG|SRV-APP16|TCP|10.135.39.3:8443|216.27.238.128:8080|ALLOW|ALLOW-3302|9388|2764|DOMAIN\user41|KERBEROS|MEDIUM
2025-07-27 15:17:10|TMG|SRV-DC11|UDP|172.20.97.18:53|27.151.193.199:3478|DENY|UDP-BLOCK-762|5013|211|guest4247|ANON|HIGH
2025-08-04 18:43:14|TMG|SRV-WEB9|TCP|192.168.68.90:443|5.209.43.43:80|DENY|TCP-BLOCK-475|6833|1650|guest9723|ANON|LOW
2025-08-13 20:29:59|TMG|SRV-APP2|ICMP|172.18.118.49|18.69.151.162|DENY|ICMP-BLOCK-296|7481|672|svc-web13|AUTH|HIGH
2025-08-17 11:02:07|TMG|SRV-WEB16|UDP|10.211.45.229:53|10.60.223.177:500|ALLOW|ALLOW-1790|328|2114|DOMAIN\user4|NTLM|CRITICAL
2025-07-22 22:37:29|TMG|SRV-APP11|TCP|10.211.125.56:8443|182.18.108.197:80|DENY|TCP-BLOCK-449|1851|3401|admin9|AUTH|HIGH
2025-07-24 21:31:22|TMG|SRV-WEB15|ICMP|10.44.87.138|194.171.216.4|ALLOW|ALLOW-3128|2933|3288|guest6634|ANON|LOW
2025-08-13 05:38:57|TMG|SRV-APP13|TCP|10.24.248.35:3389|14.91.12.166:3389|DENY|TCP-BLOCK-397|6628|181|guest1569|ANON|LOW
2025-08-01 19:00:35|TMG|SRV-DC19|ICMP|172.17.82.193|28.211.241.233|DENY|ICMP-BLOCK-856|1813|2190|guest3046|ANON|MEDIUM
2025-07-30 21:32:24|TMG|SRV-APP16|ICMP|10.156.140.47|19.214.189.145|ALLOW|ICMP-ACCESS-430|6911|2805|guest4213|ANON|HIGH
2025-08-10 14:13:15|TMG|SRV-APP6|TCP|192.168.53.159:3389|232.94.168.47:8080|DENY|TCP-BLOCK-376|9751|1186|DOMAIN\user39|NTLM|CRITICAL
2025-07-25 16:18:02|TMG|SRV-DC8|TCP|192.168.60.12:443|189.133.138.191:80|ALLOW|TCP-ACCESS-686|3550|4226|admin5|AUTH|MEDIUM
2025-08-16 02:53:04|TMG|SRV-DB6|UDP|192.168.2.153:500|199.150.223.95:161|DENY|UDP-BLOCK-226|4962|3293|guest3908|ANON|MEDIUM
2025-08-01 08:09:10|TMG|SRV-WEB12|UDP|10.97.24.135:3478|248.85.38.50:4500|ALLOW|ALLOW-4247|8703|1968|admin1|KERBEROS|MEDIUM
2025-07-27 21:58:12|TMG|SRV-WEB10|UDP|192.168.25.225:4500|225.109.8.47:3478|ALLOW|UDP-ACCESS-672|9605|2582|guest4191|ANON|HIGH
2025-08-05 20:53:10|TMG|SRV-DC16|UDP|172.26.105.73:3478|128.72.145.92:123|ALLOW|UDP-ACCESS-526|25|4421|svc-app3|AUTH|MEDIUM
2025-07-30 10:31:25|TMG|SRV-DB3|UDP|10.133.27.199:4500|29.16.184.217:53|ALLOW|UDP-ACCESS-645|1289|1981|svc-web5|KERBEROS|CRITICAL
2025-08-03 01:25:55|TMG|SRV-DB19|ICMP|192.168.108.249|172.16.216.212|DENY|ICMP-BLOCK-308|3853|1106|admin2|NTLM|LOW
2025-08-06 20:34:53|TMG|SRV-APP5|TCP|10.59.243.245:80|24.245.6.19:443|ALLOW|TCP-ACCESS-221|2274|3948|DOMAIN\user62|KERBEROS|LOW
2025-08-07 16:37:45|TMG|SRV-WEB19|UDP|192.168.204.28:123|192.168.1.79:53|ALLOW|UDP-ACCESS-645|5920|2084|guest8077|ANON|HIGH
2025-08-04 15:39:50|TMG|SRV-APP2|TCP|10.224.122.24:22|210.227.253.163:8080|DENY|TCP-BLOCK-527|1802|4619|svc-db4|KERBEROS|LOW
2025-07-31 06:48:44|TMG|SRV-DB14|TCP|172.18.13.36:22|17.88.185.18:22|DENY|TCP-BLOCK-615|189|1832|admin17|AUTH|MEDIUM
2025-08-07 21:08:29|TMG|SRV-DC15|UDP|10.51.191.210:123|173.135.13.185:161|ALLOW|ALLOW-7740|2932|3054|admin7|AUTH|LOW
2025-08-07 16:00:42|TMG|SRV-WEB7|TCP|172.17.59.163:443|153.129.62.64:8443|DENY|TCP-BLOCK-875|9535|4956|admin4|KERBEROS|HIGH
2025-07-25 01:04:04|TMG|SRV-APP16|UDP|172.22.27.247:1194|210.186.87.194:53|ALLOW|UDP-ACCESS-364|7950|4196|svc-web3|KERBEROS|LOW
2025-07-22 10:09:36|TMG|SRV-APP20|TCP|192.168.199.219:3389|25.106.144.8:8080|ALLOW|TCP-ACCESS-305|4725|3482|DOMAIN\user10|KERBEROS|MEDIUM
2025-08-16 23:34:58|TMG|SRV-DC7|ICMP|10.97.50.97|66.95.224.149|DENY|ICMP-BLOCK-456|9847|4724|guest5364|ANON|CRITICAL
2025-07-25 11:41:59|TMG|SRV-DB6|UDP|192.168.28.187:4500|90.232.171.94:161|ALLOW|ALLOW-5150|4178|3623|DOMAIN\user13|KERBEROS|CRITICAL
2025-08-18 12:44:01|TMG|SRV-WEB19|UDP|10.4.232.98:3478|10.94.59.167:4500|DENY|UDP-BLOCK-828|6101|3253|admin7|AUTH|MEDIUM
2025-07-25 20:22:24|TMG|SRV-WEB11|TCP|192.168.111.219:80|10.98.162.81:3389|ALLOW|ALLOW-3018|647|1814|svc-app8|NTLM|LOW
2025-07-26 04:47:25|TMG|SRV-DB18|UDP|192.168.183.228:4500|52.85.124.36:500|DENY|UDP-BLOCK-586|8378|850|DOMAIN\user34|NTLM|MEDIUM
2025-08-05 18:46:39|TMG|SRV-DB13|UDP|10.177.251.178:500|157.194.11.251:53|ALLOW|ALLOW-1756|5962|3028|admin6|KERBEROS|MEDIUM
2025-07-30 07:54:14|TMG|SRV-DB6|TCP|172.16.151.10:3389|188.254.223.195:80|ALLOW|ALLOW-8192|3092|1379|DOMAIN\user22|KERBEROS|CRITICAL
2025-08-02 23:11:04|TMG|SRV-APP5|TCP|192.168.162.31:443|43.172.81.188:8443|ALLOW|TCP-ACCESS-582|2085|3120|DOMAIN\user58|KERBEROS|MEDIUM
2025-07-22 18:37:10|TMG|SRV-WEB1|UDP|192.168.159.80:500|108.26.41.26:123|DENY|UDP-BLOCK-511|6513|360|guest6635|ANON|CRITICAL
2025-07-26 04:07:25|TMG|SRV-DC8|UDP|10.207.82.162:4500|93.29.241.157:123|ALLOW|ALLOW-4837|9877|2295|guest1381|ANON|LOW
2025-08-09 21:33:25|TMG|SRV-DC12|UDP|10.174.28.120:3478|10.239.235.237:4500|DENY|UDP-BLOCK-438|2563|503|admin1|NTLM|CRITICAL
2025-08-06 22:29:46|TMG|SRV-DC15|UDP|10.147.24.199:4500|108.112.178.175:1194|DENY|UDP-BLOCK-499|9632|3458|DOMAIN\user39|AUTH|LOW
2025-08-08 16:14:12|TMG|SRV-APP17|ICMP|192.168.83.6|34.137.32.192|ALLOW|ALLOW-1771|3359|4026|guest1728|ANON|LOW
2025-07-23 08:19:36|TMG|SRV-DC15|UDP|10.58.235.33:161|15.176.53.229:3478|ALLOW|UDP-ACCESS-310|6890|4205|admin11|NTLM|HIGH
2025-07-22 09:09:18|TMG|SRV-WEB19|ICMP|192.168.240.132|185.186.34.98|DENY|ICMP-BLOCK-554|4417|1605|guest1944|ANON|CRITICAL
2025-08-08 09:07:39|TMG|SRV-WEB2|TCP|192.168.179.53:22|103.219.237.39:22|ALLOW|TCP-ACCESS-722|1643|2070|DOMAIN\user57|NTLM|MEDIUM
2025-07-24 05:50:58|TMG|SRV-APP9|UDP|172.26.254.194:123|197.211.159.193:1194|DENY|UDP-BLOCK-793|9381|125|admin6|AUTH|HIGH
2025-08-09 09:29:00|TMG|SRV-DC3|ICMP|172.27.168.214|68.175.229.7|DENY|ICMP-BLOCK-805|2355|4557|admin6|NTLM|CRITICAL
2025-08-10 23:06:12|TMG|SRV-DB16|TCP|172.22.208.26:443|10.109.112.249:8443|ALLOW|ALLOW-5094|9618|2362|DOMAIN\user63|AUTH|LOW
2025-07-26 05:29:38|TMG|SRV-DB5|ICMP|10.128.66.128|31.15.205.48|ALLOW|ALLOW-4099|1185|3197|guest9448|ANON|HIGH
2025-08-02 19:18:50|TMG|SRV-APP15|UDP|10.24.129.218:500|32.76.127.171:1194|DENY|UDP-BLOCK-117|8935|4168|admin13|AUTH|CRITICAL
2025-08-11 08:54:59|TMG|SRV-DC19|UDP|172.26.43.92:3478|10.93.11.189:4500|DENY|UDP-BLOCK-639|599|3803|admin4|NTLM|HIGH
2025-08-07 01:31:07|TMG|SRV-APP10|UDP|192.168.207.81:123|94.247.177.245:500|DENY|UDP-BLOCK-254|7045|285|DOMAIN\user90|KERBEROS|CRITICAL
2025-08-17 07:09:47|TMG|SRV-APP4|UDP|172.30.237.106:500|216.26.122.242:3478|DENY|UDP-BLOCK-581|8720|2872|admin13|KERBEROS|LOW
2025-07-22 03:30:37|TMG|SRV-APP5|TCP|172.22.144.254:3389|10.180.251.131:443|ALLOW|TCP-ACCESS-297|23|2427|DOMAIN\user47|KERBEROS|MEDIUM
2025-08-01 11:06:48|TMG|SRV-DB20|UDP|172.24.86.231:4500|117.64.153.26:123|ALLOW|ALLOW-4135|2897|1614|admin11|AUTH|CRITICAL
2025-07-22 18:10:52|TMG|SRV-APP20|TCP|192.168.172.41:22|10.229.42.98:22|ALLOW|ALLOW-1527|843|4262|admin20|NTLM|HIGH
2025-07-26 11:10:44|TMG|SRV-DB9|UDP|172.27.126.39:3478|68.249.207.16:1194|DENY|UDP-BLOCK-670|5824|1559|admin18|AUTH|LOW
2025-08-09 20:32:12|TMG|SRV-WEB19|TCP|192.168.24.216:8443|10.63.175.139:3389|ALLOW|TCP-ACCESS-818|1636|3067|admin17|NTLM|HIGH
2025-08-13 12:40:31|TMG|SRV-APP18|UDP|10.102.111.15:161|37.134.208.162:3478|ALLOW|ALLOW-7897|4223|1713|svc-web15|KERBEROS|MEDIUM
2025-08-16 20:28:18|TMG|SRV-DB19|UDP|10.97.251.253:3478|25.225.221.119:161|DENY|UDP-BLOCK-876|9683|280|admin17|AUTH|LOW
2025-07-31 04:57:37|TMG|SRV-DC6|ICMP|10.147.134.58|91.125.59.127|DENY|ICMP-BLOCK-684|613|1775|svc-db6|KERBEROS|HIGH
2025-08-03 03:53:04|TMG|SRV-DB12|TCP|192.168.201.162:443|224.53.231.38:22|ALLOW|ALLOW-9245|7326|2297|admin18|KERBEROS|HIGH
2025-08-17 00:12:17|TMG|SRV-APP14|ICMP|192.168.154.168|139.131.40.85|ALLOW|ICMP-ACCESS-142|8118|4302|admin20|KERBEROS|LOW
2025-07-25 23:30:44|TMG|SRV-APP1|ICMP|192.168.248.123|120.185.38.152|ALLOW|ICMP-ACCESS-745|9861|2006|guest7496|ANON|MEDIUM
2025-08-13 07:26:16|TMG|SRV-APP18|UDP|10.229.226.58:500|64.41.83.250:500|DENY|UDP-BLOCK-945|4922|4368|admin11|NTLM|LOW
2025-08-18 15:19:06|TMG|SRV-APP12|TCP|172.29.132.132:3389|193.251.175.162:8443|ALLOW|ALLOW-2032|1596|1870|svc-app11|AUTH|CRITICAL
2025-08-15 10:22:51|TMG|SRV-DB7|ICMP|10.70.241.86|231.214.140.126|ALLOW|ALLOW-9246|162|3435|svc-db6|NTLM|CRITICAL
2025-08-12 21:29:48|TMG|SRV-DC18|UDP|192.168.46.157:53|251.76.130.154:1194|ALLOW|UDP-ACCESS-303|6841|2419|svc-web14|KERBEROS|HIGH
2025-08-14 00:50:13|TMG|SRV-APP12|UDP|10.160.197.52:500|151.183.156.2:500|DENY|UDP-BLOCK-165|928|1651|guest3402|ANON|HIGH
2025-08-03 03:32:58|TMG|SRV-DC10|UDP|172.30.153.13:53|192.168.181.20:500|ALLOW|UDP-ACCESS-162|7294|1065|admin20|KERBEROS|CRITICAL
2025-07-21 23:32:51|TMG|SRV-DB3|UDP|192.168.125.20:161|192.168.75.107:1194|ALLOW|ALLOW-2134|1208|4650|guest1914|ANON|HIGH
2025-07-28 12:16:28|TMG|SRV-APP10|ICMP|192.168.221.155|166.196.4.217|ALLOW|ICMP-ACCESS-458|7511|3772|DOMAIN\user91|AUTH|CRITICAL
2025-07-25 07:30:52|TMG|SRV-DB7|UDP|10.108.211.249:1194|85.204.26.169:3478|DENY|UDP-BLOCK-743|8275|3392|admin3|KERBEROS|LOW
2025-07-27 01:57:03|TMG|SRV-DB18|TCP|192.168.4.187:3389|62.151.72.68:22|ALLOW|ALLOW-8281|2927|929|admin9|AUTH|LOW
2025-08-17 17:01:11|TMG|SRV-DC14|TCP|172.29.61.120:22|206.127.146.176:3389|ALLOW|TCP-ACCESS-568|2318|2984|admin15|NTLM|LOW
2025-07-24 15:01:22|TMG|SRV-DB8|UDP|172.26.168.4:500|61.87.141.50:4500|ALLOW|ALLOW-2753|8673|668|guest3100|ANON|HIGH
2025-08-02 19:57:51|TMG|SRV-WEB4|ICMP|192.168.18.157|219.163.42.187|ALLOW|ICMP-ACCESS-643|2874|1012|admin5|KERBEROS|HIGH
2025-07-28 15:32:15|TMG|SRV-APP19|UDP|192.168.93.140:1194|47.160.54.235:123|DENY|UDP-BLOCK-126|6864|21|DOMAIN\user49|NTLM|HIGH
2025-07-30 07:52:07|TMG|SRV-APP11|ICMP|192.168.190.223|10.56.248.87|ALLOW|ICMP-ACCESS-465|2569|4017|DOMAIN\user16|KERBEROS|LOW
2025-07-21 00:33:01|TMG|SRV-DB18|ICMP|172.17.222.239|172.16.149.155|DENY|ICMP-BLOCK-161|3020|2031|admin13|AUTH|HIGH
2025-07-24 06:04:33|TMG|SRV-DC19|ICMP|10.130.159.234|10.209.49.21|ALLOW|ICMP-ACCESS-915|955|1697|admin13|KERBEROS|LOW
2025-07-23 02:47:40|TMG|SRV-DC18|UDP|10.243.194.197:123|11.35.238.244:500|ALLOW|UDP-ACCESS-903|1443|1437|DOMAIN\user94|NTLM|MEDIUM
2025-08-10 10:00:12|TMG|SRV-DC9|UDP|192.168.61.215:500|57.176.146.163:123|DENY|UDP-BLOCK-437|9708|3991|admin10|AUTH|HIGH
2025-07-23 06:27:13|TMG|SRV-WEB18|UDP|192.168.242.52:161|53.3.168.124:1194|DENY|UDP-BLOCK-712|3163|3733|DOMAIN\user10|KERBEROS|LOW
2025-07-31 03:56:39|TMG|SRV-APP8|UDP|10.40.24.79:500|172.21.71.158:161|ALLOW|UDP-ACCESS-451|4736|3533|admin13|KERBEROS|LOW
2025-08-08 14:42:13|TMG|SRV-APP3|TCP|172.29.101.171:22|22.131.173.240:8080|ALLOW|TCP-ACCESS-575|9518|708|guest9933|ANON|LOW
2025-07-25 13:05:15|TMG|SRV-DB20|TCP|10.35.13.142:80|192.168.74.150:3389|ALLOW|TCP-ACCESS-684|4851|3900|admin20|KERBEROS|LOW
2025-07-25 00:06:22|TMG|SRV-DB15|ICMP|172.19.133.63|172.25.135.230|ALLOW|ICMP-ACCESS-737|9032|4633|admin19|AUTH|CRITICAL
2025-08-16 16:40:38|TMG|SRV-DB9|ICMP|10.169.46.58|176.54.63.69|DENY|ICMP-BLOCK-872|1211|3903|admin20|AUTH|MEDIUM
2025-08-18 12:05:41|TMG|SRV-WEB7|TCP|172.23.241.227:22|63.177.28.163:443|ALLOW|TCP-ACCESS-365|4972|1533|DOMAIN\user80|AUTH|HIGH
2025-07-27 14:44:23|TMG|SRV-APP4|TCP|172.19.42.153:8080|187.28.218.145:22|DENY|TCP-BLOCK-897|3206|3592|DOMAIN\user22|NTLM|MEDIUM
2025-08-09 07:03:35|TMG|SRV-WEB17|ICMP|172.27.141.159|114.184.118.251|ALLOW|ICMP-ACCESS-229|8307|139|svc-web10|KERBEROS|CRITICAL
2025-07-27 19:40:48|TMG|SRV-DB1|UDP|10.146.7.9:3478|192.168.110.145:500|ALLOW|ALLOW-8614|6773|2351|guest8833|ANON|CRITICAL
2025-07-30 13:57:11|TMG|SRV-DB20|ICMP|10.60.243.129|10.26.238.94|ALLOW|ALLOW-7164|2386|1913|svc-web4|KERBEROS|HIGH
2025-08-12 01:57:51|TMG|SRV-APP9|TCP|10.122.41.76:443|62.102.4.110:443|DENY|TCP-BLOCK-257|7759|2152|guest9283|ANON|LOW
2025-08-17 02:39:20|TMG|SRV-WEB2|ICMP|172.23.105.51|172.24.214.188|DENY|ICMP-BLOCK-935|4079|1131|svc-web4|NTLM|LOW
2025-07-30 16:37:44|TMG|SRV-DB15|ICMP|192.168.100.73|135.163.178.102|ALLOW|ICMP-ACCESS-380|9271|1668|svc-db14|NTLM|HIGH
2025-07-27 08:53:44|TMG|SRV-APP17|TCP|10.52.212.65:80|143.114.111.203:8080|ALLOW|ALLOW-4660|521|1900|DOMAIN\user9|KERBEROS|HIGH
2025-08-14 05:31:06|TMG|SRV-APP7|UDP|10.108.130.127:53|10.172.157.225:53|DENY|UDP-BLOCK-477|6646|2161|admin18|KERBEROS|LOW
2025-08-03 07:29:34|TMG|SRV-DB6|UDP|10.62.181.34:1194|81.133.192.243:161|DENY|UDP-BLOCK-673|4274|2483|guest1979|ANON|HIGH
2025-08-13 08:08:20|TMG|SRV-APP16|UDP|10.246.234.18:500|192.168.214.209:53|DENY|UDP-BLOCK-730|899|2899|svc-app14|NTLM|MEDIUM
2025-07-26 10:01:40|TMG|SRV-DC12|UDP|172.17.53.220:161|172.20.72.66:500|DENY|UDP-BLOCK-752|1326|3862|DOMAIN\user44|KERBEROS|CRITICAL
2025-07-26 08:12:03|TMG|SRV-APP8|TCP|172.27.228.64:80|12.57.156.187:8443|DENY|TCP-BLOCK-525|1993|720|DOMAIN\user4|AUTH|HIGH
2025-07-25 11:59:21|TMG|SRV-DC12|TCP|10.95.45.202:3389|198.187.83.58:8080|ALLOW|TCP-ACCESS-817|2800|151|DOMAIN\user86|KERBEROS|CRITICAL
2025-08-15 21:06:24|TMG|SRV-APP4|UDP|10.189.11.22:4500|243.169.115.210:161|DENY|UDP-BLOCK-745|4113|3481|admin17|NTLM|CRITICAL
2025-08-01 17:43:37|TMG|SRV-WEB19|ICMP|172.18.126.126|113.193.248.67|ALLOW|ALLOW-4503|5953|4619|svc-web7|AUTH|LOW
2025-07-29 14:30:27|TMG|SRV-APP11|TCP|172.28.76.166:3389|25.22.162.146:3389|ALLOW|TCP-ACCESS-181|5175|3485|svc-db8|NTLM|MEDIUM
2025-08-10 20:24:13|TMG|SRV-WEB2|TCP|10.189.49.163:80|32.168.250.174:80|DENY|TCP-BLOCK-737|3223|3819|svc-app15|KERBEROS|CRITICAL
2025-08-13 11:34:23|TMG|SRV-APP10|ICMP|10.182.237.230|120.14.112.43|ALLOW|ALLOW-2670|1463|4024|svc-web3|KERBEROS|LOW
2025-07-30 17:27:32|TMG|SRV-DB4|TCP|10.82.23.83:80|221.187.56.126:3389|DENY|TCP-BLOCK-753|5755|20|guest1379|ANON|MEDIUM
2025-08-14 02:12:40|TMG|SRV-APP1|ICMP|172.23.153.77|165.230.228.214|DENY|ICMP-BLOCK-245|2336|1409|admin2|NTLM|LOW
2025-07-20 14:16:43|TMG|SRV-APP13|TCP|192.168.210.230:80|192.168.174.29:80|DENY|TCP-BLOCK-364|2304|3649|admin2|KERBEROS|LOW
2025-08-07 03:56:11|TMG|SRV-WEB6|TCP|172.28.61.100:3389|23.198.38.158:3389|DENY|TCP-BLOCK-296|9941|1178|admin14|AUTH|CRITICAL
2025-08-16 06:13:14|TMG|SRV-DB20|TCP|192.168.39.77:8080|234.95.182.136:8443|ALLOW|ALLOW-8071|8056|4659|admin5|KERBEROS|CRITICAL
2025-08-10 21:39:28|TMG|SRV-APP4|UDP|10.28.240.163:3478|82.53.33.167:4500|DENY|UDP-BLOCK-408|2654|3755|DOMAIN\user73|AUTH|CRITICAL
2025-07-22 10:19:33|TMG|SRV-DC15|UDP|10.19.209.126:500|192.168.111.92:1194|ALLOW|ALLOW-2203|2241|629|guest9162|ANON|MEDIUM
2025-07-25 17:37:41|TMG|SRV-DB17|UDP|10.85.243.173:123|160.60.49.82:3478|ALLOW|UDP-ACCESS-761|5|3273|guest6171|ANON|HIGH
2025-08-13 19:01:27|TMG|SRV-DB16|TCP|192.168.237.167:22|10.58.24.183:443|ALLOW|ALLOW-5632|6588|286|DOMAIN\user89|NTLM|LOW
2025-07-22 08:59:39|TMG|SRV-DC15|UDP|172.25.128.213:500|192.168.147.45:4500|ALLOW|UDP-ACCESS-114|4187|4420|svc-web15|KERBEROS|HIGH
2025-08-06 13:57:29|TMG|SRV-DB4|TCP|192.168.0.229:3389|1.251.215.109:443|ALLOW|TCP-ACCESS-404|4380|1738|DOMAIN\user69|KERBEROS|HIGH
2025-08-14 00:34:36|TMG|SRV-APP9|TCP|192.168.69.217:22|243.200.99.251:3389|ALLOW|ALLOW-5837|3476|3045|svc-db2|NTLM|CRITICAL
2025-07-31 22:57:04|TMG|SRV-DC3|TCP|192.168.139.81:8443|76.37.8.166:8443|DENY|TCP-BLOCK-891|7522|2789|guest2879|ANON|LOW
2025-08-11 22:44:11|TMG|SRV-WEB20|TCP|10.23.181.152:22|10.124.254.159:80|ALLOW|TCP-ACCESS-406|5390|1444|guest8171|ANON|MEDIUM
2025-07-26 07:29:48|TMG|SRV-APP10|TCP|10.116.16.10:80|10.63.217.89:8443|DENY|TCP-BLOCK-258|1952|320|svc-web6|AUTH|MEDIUM
2025-07-22 21:16:04|TMG|SRV-WEB10|ICMP|192.168.118.175|98.100.68.198|DENY|ICMP-BLOCK-553|5479|4677|guest9365|ANON|HIGH
2025-07-31 07:41:09|TMG|SRV-DB8|TCP|192.168.189.37:80|8.205.247.211:8443|DENY|TCP-BLOCK-675|2017|773|DOMAIN\user65|AUTH|MEDIUM
2025-07-24 11:40:55|TMG|SRV-DC13|UDP|10.4.171.102:1194|172.22.216.16:500|ALLOW|ALLOW-4056|314|3598|svc-db12|NTLM|MEDIUM
2025-08-03 01:15:25|TMG|SRV-APP2|UDP|192.168.104.241:1194|115.161.52.155:500|DENY|UDP-BLOCK-477|1538|4673|guest8423|ANON|CRITICAL
2025-08-12 18:18:18|TMG|SRV-APP10|TCP|10.139.251.168:8443|123.57.124.124:8443|DENY|TCP-BLOCK-619|2279|1573|guest4854|ANON|LOW
2025-08-15 01:40:37|TMG|SRV-DB20|ICMP|172.27.245.34|134.0.169.227|DENY|ICMP-BLOCK-975|2970|2878|guest9555|ANON|MEDIUM
2025-07-20 23:31:17|TMG|SRV-WEB15|ICMP|172.24.234.151|153.102.226.11|DENY|ICMP-BLOCK-989|8686|906|DOMAIN\user47|KERBEROS|CRITICAL
2025-08-13 04:50:53|TMG|SRV-APP2|ICMP|10.111.142.194|8.193.136.163|DENY|ICMP-BLOCK-708|4495|4844|DOMAIN\user52|NTLM|HIGH
